match_id,round_num,map_name,round_num,bomb_planted,bomb_defused,bomb_exploded,total_kills,headshot_kills,headshot_rate,avg_kill_distance,kill_distance_std,max_kill_distance,total_damage,kill_duration,kill_tempo,smoke_kills,wallbang_kills,noscope_kills,first_kill_headshot,prev_t_win,prev_ct_win,t_win_streak,t_score,ct_score,score_diff,t_win,ct_win,map_encoded
fake-do-biru-vs-oddik-m1-dust2,17,de_dust2,17,False,False,False,5.0,2.0,0.4,27.9977574,11.782974771850393,44.960506,465.0,2361.0,2.1177467174925875,0.0,0.0,0.0,True,0.0,1.0,0.0,8.0,9.0,-1.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,18,de_dust2,18,True,False,True,10.0,7.0,0.7,18.4920522,10.620729641329136,35.840176,1353.0,4057.0,2.464875523786049,0.0,0.0,0.0,False,0.0,1.0,1.0,9.0,9.0,0.0,1,0,2
fake-do-biru-vs-oddik-m1-dust2,19,de_dust2,19,False,False,False,5.0,2.0,0.4,18.9425572,6.337957677790591,28.8257,855.0,3693.0,1.3539128080151637,0.0,0.0,0.0,False,1.0,0.0,0.0,9.0,10.0,-1.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,20,de_dust2,20,True,True,False,6.0,2.0,0.3333333333333333,17.966353666666667,3.9786406441478315,22.588434,509.0,2756.0,2.1770682148040637,0.0,0.0,0.0,False,0.0,1.0,0.0,9.0,11.0,-2.0,0,1,2
fake-do-biru-vs-oddik-m1-dust2,21,de_dust2,21,False,False,False,6.0,2.0,0.3333333333333333,26.945838999999996,11.601946786662003,39.35378,437.0,4103.0,1.4623446258835,2.0,0.0,0.0,False,0.0,1.0,0.0,9.0,12.0,-3.0,0,1,2
fake-do-biru-vs-oddik-m2-train,1,de_train,1,False,False,False,151.0,161.0,1.0662251655629138,11.928075703782383,8.565126428355804,64.83094,21328.0,44340.0,3.4055029318899415,0.0,2.0,0.0,True,0.0,0.0,1.0,1.0,0.0,1.0,1,0,1
fake-do-biru-vs-oddik-m2-train,2,de_train,2,True,False,False,10.0,7.0,0.7,17.70270371,10.1313285145007,38.23963,845.0,10619.0,0.9417082587814295,0.0,0.0,0.0,False,1.0,0.0,2.0,2.0,0.0,2.0,1,0,1
fake-do-biru-vs-oddik-m2-train,3,de_train,3,True,False,False,4.0,3.0,0.75,18.36478,8.836101048624256,31.045658,295.0,2120.0,1.8867924528301887,0.0,0.0,0.0,False,1.0,0.0,3.0,3.0,0.0,3.0,1,0,1
fake-do-biru-vs-oddik-m2-train,4,de_train,4,True,False,False,6.0,2.0,0.3333333333333333,11.99164445,6.91455909080409,19.282103,448.0,2771.0,2.165283291230603,0.0,0.0,0.0,False,1.0,0.0,4.0,4.0,0.0,4.0,1,0,1
fake-do-biru-vs-oddik-m2-train,5,de_train,5,True,True,False,8.0,3.0,0.375,26.701347,10.522411832980646,42.878273,798.0,2028.0,3.9447731755424065,3.0,1.0,0.0,False,1.0,0.0,0.0,4.0,1.0,3.0,0,1,1
