assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,,,Ex3rcice,76561198168198200,False,False,11.61904,15,109,0,True,head,False,False,0,0,False,130301,kyxsan,76561198057282432,ak47,17293822569122496519,46723916441,,0
False,,,Maka,76561198045739761,False,False,11.594301,3,23,0,False,right_arm,False,False,0,0,False,131659,NiKo,76561198041683378,galilar,17293822569127542797,16197143978,,0
False,,,kyousuke,76561199032006224,False,False,16.238426,18,85,0,True,head,False,False,0,0,False,131890,Ex3rcice,76561198168198200,m4a1_silencer,17293822569119547452,46451558722,,0
False,Ex3rcice,76561198168198200,bodyy,76561198013295375,False,False,14.55822,3,27,0,False,chest,False,False,0,0,False,132470,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079,,0
False,,,bodyy,76561198013295375,False,False,8.390616,15,110,0,True,head,False,False,0,0,False,132527,m0NESY,76561198074762801,ak47,17293822569121185799,40075636079,,0
False,m0NESY,76561198074762801,TeSeS,76561197996678278,False,False,8.585034,1,45,0,False,chest,False,False,0,0,False,132770,bodyy,76561198013295375,deagle,17293822569117843457,46679272380,,0
False,bodyy,76561198013295375,Maka,76561198045739761,False,False,9.3252,3,23,0,False,chest,False,False,0,0,False,134410,TeSeS,76561197996678278,galilar,17293822569127542797,16197143978,,0
False,kyousuke,76561199032006224,m0NESY,76561198074762801,False,False,22.166574,1,110,0,False,chest,False,False,0,0,False,136770,bodyy,76561198013295375,awp,17293822569125249033,43287757702,,0
False,,,Graviti,76561198179538505,False,False,10.694136,5,14,0,False,right_arm,False,False,0,0,False,136984,TeSeS,76561197996678278,mac10,17293822569105195025,44514070425,,0
False,,,Graviti,76561198179538505,False,False,10.823919,5,14,0,False,neck,False,False,0,0,False,137200,kyxsan,76561198057282432,mac10,17293822569105195025,44514070425,,0
False,TeSeS,76561197996678278,kyousuke,76561199032006224,False,False,26.094128,17,82,0,True,head,False,False,0,0,False,137271,Graviti,76561198179538505,m4a1_silencer,17293822569119547452,46451558722,,0
False,,,kyousuke,76561199032006224,False,False,19.495974,5,24,0,False,chest,False,False,0,0,True,137574,Maka,76561198045739761,m4a1_silencer,17293822569119547452,46451558722,,0
False,Maka,76561198045739761,Ex3rcice,76561198168198200,False,False,22.477983,0,139,0,True,head,False,False,0,0,True,137629,kyousuke,76561199032006224,ak47,17293822569163063303,45317827930,,0
False,,,m0NESY,76561198074762801,False,False,31.841879,1,137,0,False,stomach,False,False,0,0,False,138035,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702,,0
False,,,m0NESY,76561198074762801,False,False,24.408648,1,110,0,False,chest,False,False,0,0,True,140867,Lucky,76561198031890115,awp,17293822569125249033,43287757702,,0
False,,,kyxsan,76561198057282432,True,False,24.344267,5,23,0,False,chest,False,False,0,0,False,143865,Ex3rcice,76561198168198200,m4a1_silencer,17293822569167192124,27275000159,,0
False,bodyy,76561198013295375,Graviti,76561198179538505,False,False,14.255973,5,16,0,False,stomach,False,False,0,0,False,143876,kyxsan,76561198057282432,mac10,17293822569105588241,37648618757,,0
False,,,kyousuke,76561199032006224,False,False,25.669231,6,29,0,False,stomach,False,False,0,0,False,143878,Graviti,76561198179538505,m4a1_silencer,17293822569119547452,46451558722,,0
False,kyousuke,76561199032006224,TeSeS,76561197996678278,False,False,10.086646,18,88,0,True,head,False,False,0,0,False,144010,bodyy,76561198013295375,m4a1_silencer,17293822569126297660,30597131242,,0
True,NiKo,76561198041683378,TeSeS,76561197996678278,False,False,14.83713,5,24,0,False,chest,False,False,0,0,False,144189,Maka,76561198045739761,m4a1_silencer,17293822569126297660,30597131242,,0
False,bodyy,76561198013295375,Lucky,76561198031890115,False,False,9.489324,15,110,0,True,head,False,False,0,0,False,144251,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079,,0
False,kyousuke,76561199032006224,m0NESY,76561198074762801,False,False,30.455599,1,137,0,False,stomach,False,False,0,0,False,144277,Lucky,76561198031890115,awp,17293822569125249033,43287757702,,0
False,TeSeS,76561197996678278,kyxsan,76561198057282432,False,False,29.856146,25,39,0,False,generic,False,False,0,0,False,146617,Graviti,76561198179538505,hegrenade,,,,0
False,,,m0NESY,76561198074762801,False,False,22.90636,5,440,0,True,head,False,False,0,0,False,150121,Lucky,76561198031890115,awp,17293822569125249033,43287757702,,0
False,,,m0NESY,76561198074762801,False,False,13.763026,1,111,0,False,chest,False,False,0,0,False,150397,bodyy,76561198013295375,awp,17293822569125249033,43287757702,,0
False,,,kyxsan,76561198057282432,False,False,19.888544,17,84,0,True,head,False,False,0,0,False,151623,Ex3rcice,76561198168198200,m4a1_silencer,17293822569167192124,27275000159,,0
False,,,Maka,76561198045739761,False,False,9.045255,15,110,0,True,head,False,False,0,0,False,152319,kyxsan,76561198057282432,ak47,17293822569114501127,35423584238,,0
False,bodyy,76561198013295375,Maka,76561198045739761,False,False,18.091244,3,27,0,False,chest,False,False,0,0,False,152566,kyousuke,76561199032006224,ak47,17293822569114501127,35423584238,,0
False,,,TeSeS,76561197996678278,False,False,29.548288,4,23,0,False,chest,False,False,0,0,False,152613,Maka,76561198045739761,m4a1_silencer,17293822569138618428,24993671061,,0
True,Maka,76561198045739761,Lucky,76561198031890115,False,False,14.152101,15,109,0,True,head,False,False,0,0,False,157501,kyxsan,76561198057282432,ak47,17293822569121185799,40075636079,,0
False,TeSeS,76561197996678278,NiKo,76561198041683378,False,False,13.611205,0,35,0,False,chest,False,False,0,0,False,159746,Ex3rcice,76561198168198200,ak47,17293822569163063303,45317827930,,0
False,TeSeS,76561197996678278,NiKo,76561198041683378,False,False,13.31018,15,109,0,True,head,False,False,0,0,False,159793,Graviti,76561198179538505,ak47,17293822569163063303,45317827930,,0
False,kyxsan,76561198057282432,m0NESY,76561198074762801,False,False,21.37556,1,110,0,False,chest,False,False,0,0,False,159864,Lucky,76561198031890115,awp,17293822569125249033,43287757702,,0
False,,,m0NESY,76561198074762801,False,False,7.742592,1,112,0,False,left_arm,False,False,0,0,False,160068,Maka,76561198045739761,awp,17293822569125249033,43287757702,,0
False,,,TeSeS,76561197996678278,False,False,27.261892,6,29,0,False,stomach,False,False,0,0,False,161210,bodyy,76561198013295375,m4a1_silencer,17293822569138618428,24993671061,,0
False,Lucky,76561198031890115,m0NESY,76561198074762801,False,False,0.0,4,34,0,False,stomach,True,False,0,0,False,162360,m0NESY,76561198074762801,world,,,,0
